NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,,
29,"25,069.44",62.33,13,"13,611.11",62.33,2.23,0.35,0.22,0.78,,
29,"25,069.44",62.33,21,"15,625",62.33,1.38,0.14,0.09,0.91,,
29,"25,069.44",62.33,21,"17,777.78",62.33,1.38,0.14,0.09,0.91,,
29,"25,069.44",62.33,21,"20,069.44",62.33,1.38,0.14,0.09,0.91,,
29,"25,069.44",62.33,25,"22,500",62.33,1.16,0.06,0.04,0.96,,
29,"25,069.44",62.33,29,"25,069.44",62.33,1.00,0.00,0.00,1.00,,
29,"25,069.44",62.33,29,"27,777.78",62.33,1.00,0.00,0.00,1.00,,
29,"25,069.44",62.33,37,"30,625",62.33,0.78,-0.11,0.07,0.93,,
29,"25,069.44",62.33,45,"33,611.11",62.33,0.64,-0.19,0.12,0.88,,
29,"25,069.44",62.33,45,"36,736.11",62.33,0.64,-0.19,0.12,0.88,,
29,"25,069.44",62.33,45,"40,000",62.33,0.64,-0.19,0.12,0.88,,
29,"27,777.78",62.33,9,"5,625",62.33,3.22,0.51,0.32,0.68,,
29,"27,777.78",62.33,9,"6,944.44",62.33,3.22,0.51,0.32,0.68,,
29,"27,777.78",62.33,9,"8,402.78",62.33,3.22,0.51,0.32,0.68,,
29,"27,777.78",62.33,9,"10,000",62.33,3.22,0.51,0.32,0.68,,
29,"27,777.78",62.33,9,"11,736.11",62.33,3.22,0.51,0.32,0.68,,
29,"27,777.78",62.33,13,"13,611.11",62.33,2.23,0.35,0.22,0.78,,
29,"27,777.78",62.33,21,"15,625",62.33,1.38,0.14,0.09,0.91,,
29,"27,777.78",62.33,21,"17,777.78",62.33,1.38,0.14,0.09,0.91,,
29,"27,777.78",62.33,21,"20,069.44",62.33,1.38,0.14,0.09,0.91,,
29,"27,777.78",62.33,25,"22,500",62.33,1.16,0.06,0.04,0.96,,
29,"27,777.78",62.33,29,"25,069.44",62.33,1.00,0.00,0.00,1.00,,
29,"27,777.78",62.33,29,"27,777.78",62.33,1.00,0.00,0.00,1.00,,
29,"27,777.78",62.33,37,"30,625",62.33,0.78,-0.11,0.07,0.93,,
29,"27,777.78",62.33,45,"33,611.11",62.33,0.64,-0.19,0.12,0.88,,
29,"27,777.78",62.33,45,"36,736.11",62.33,0.64,-0.19,0.12,0.88,,
29,"27,777.78",62.33,45,"40,000",62.33,0.64,-0.19,0.12,0.88,,
37,"30,625",62.33,9,"5,625",62.33,4.11,0.61,0.39,0.61,,
37,"30,625",62.33,9,"6,944.44",62.33,4.11,0.61,0.39,0.61,,
37,"30,625",62.33,9,"8,402.78",62.33,4.11,0.61,0.39,0.61,,
37,"30,625",62.33,9,"10,000",62.33,4.11,0.61,0.39,0.61,,
37,"30,625",62.33,9,"11,736.11",62.33,4.11,0.61,0.39,0.61,,
37,"30,625",62.33,13,"13,611.11",62.33,2.85,0.45,0.29,0.71,,
37,"30,625",62.33,21,"15,625",62.33,1.76,0.25,0.16,0.84,,
37,"30,625",62.33,21,"17,777.78",62.33,1.76,0.25,0.16,0.84,,
37,"30,625",62.33,21,"20,069.44",62.33,1.76,0.25,0.16,0.84,,
37,"30,625",62.33,25,"22,500",62.33,1.48,0.17,0.11,0.89,,
37,"30,625",62.33,29,"25,069.44",62.33,1.28,0.11,0.07,0.93,,
37,"30,625",62.33,29,"27,777.78",62.33,1.28,0.11,0.07,0.93,,
37,"30,625",62.33,37,"30,625",62.33,1.00,0.00,0.00,1.00,,
37,"30,625",62.33,45,"33,611.11",62.33,0.82,-0.09,0.05,0.95,,
37,"30,625",62.33,45,"36,736.11",62.33,0.82,-0.09,0.05,0.95,,
37,"30,625",62.33,45,"40,000",62.33,0.82,-0.09,0.05,0.95,,
45,"33,611.11",62.33,9,"5,625",62.33,5.00,0.70,0.45,0.55,,
45,"33,611.11",62.33,9,"6,944.44",62.33,5.00,0.70,0.45,0.55,,
45,"33,611.11",62.33,9,"8,402.78",62.33,5.00,0.70,0.45,0.55,,
45,"33,611.11",62.33,9,"10,000",62.33,5.00,0.70,0.45,0.55,,
45,"33,611.11",62.33,9,"11,736.11",62.33,5.00,0.70,0.45,0.55,,
45,"33,611.11",62.33,13,"13,611.11",62.33,3.46,0.54,0.34,0.66,,
45,"33,611.11",62.33,21,"15,625",62.33,2.14,0.33,0.21,0.79,,
45,"33,611.11",62.33,21,"17,777.78",62.33,2.14,0.33,0.21,0.79,,
45,"33,611.11",62.33,21,"20,069.44",62.33,2.14,0.33,0.21,0.79,,
45,"33,611.11",62.33,25,"22,500",62.33,1.80,0.26,0.16,0.84,,
45,"33,611.11",62.33,29,"25,069.44",62.33,1.55,0.19,0.12,0.88,,
45,"33,611.11",62.33,29,"27,777.78",62.33,1.55,0.19,0.12,0.88,,
45,"33,611.11",62.33,37,"30,625",62.33,1.22,0.09,0.05,0.95,,
45,"33,611.11",62.33,45,"33,611.11",62.33,1.00,0.00,0.00,1.00,,
45,"33,611.11",62.33,45,"36,736.11",62.33,1.00,0.00,0.00,1.00,,
45,"33,611.11",62.33,45,"40,000",62.33,1.00,0.00,0.00,1.00,,
45,"36,736.11",62.33,9,"5,625",62.33,5.00,0.70,0.45,0.55,,
45,"36,736.11",62.33,9,"6,944.44",62.33,5.00,0.70,0.45,0.55,,
45,"36,736.11",62.33,9,"8,402.78",62.33,5.00,0.70,0.45,0.55,,
45,"36,736.11",62.33,9,"10,000",62.33,5.00,0.70,0.45,0.55,,
45,"36,736.11",62.33,9,"11,736.11",62.33,5.00,0.70,0.45,0.55,,
45,"36,736.11",62.33,13,"13,611.11",62.33,3.46,0.54,0.34,0.66,,
45,"36,736.11",62.33,21,"15,625",62.33,2.14,0.33,0.21,0.79,,
45,"36,736.11",62.33,21,"17,777.78",62.33,2.14,0.33,0.21,0.79,,
45,"36,736.11",62.33,21,"20,069.44",62.33,2.14,0.33,0.21,0.79,,
45,"36,736.11",62.33,25,"22,500",62.33,1.80,0.26,0.16,0.84,,
45,"36,736.11",62.33,29,"25,069.44",62.33,1.55,0.19,0.12,0.88,,
45,"36,736.11",62.33,29,"27,777.78",62.33,1.55,0.19,0.12,0.88,,
45,"36,736.11",62.33,37,"30,625",62.33,1.22,0.09,0.05,0.95,,
45,"36,736.11",62.33,45,"33,611.11",62.33,1.00,0.00,0.00,1.00,,
45,"36,736.11",62.33,45,"36,736.11",62.33,1.00,0.00,0.00,1.00,,
45,"36,736.11",62.33,45,"40,000",62.33,1.00,0.00,0.00,1.00,,
45,"40,000",62.33,9,"5,625",62.33,5.00,0.70,0.45,0.55,,
45,"40,000",62.33,9,"6,944.44",62.33,5.00,0.70,0.45,0.55,,
45,"40,000",62.33,9,"8,402.78",62.33,5.00,0.70,0.45,0.55,,
45,"40,000",62.33,9,"10,000",62.33,5.00,0.70,0.45,0.55,,
45,"40,000",62.33,9,"11,736.11",62.33,5.00,0.70,0.45,0.55,,
45,"40,000",62.33,13,"13,611.11",62.33,3.46,0.54,0.34,0.66,,
45,"40,000",62.33,21,"15,625",62.33,2.14,0.33,0.21,0.79,,
45,"40,000",62.33,21,"17,777.78",62.33,2.14,0.33,0.21,0.79,,
45,"40,000",62.33,21,"20,069.44",62.33,2.14,0.33,0.21,0.79,,
45,"40,000",62.33,25,"22,500",62.33,1.80,0.26,0.16,0.84,,
45,"40,000",62.33,29,"25,069.44",62.33,1.55,0.19,0.12,0.88,,
45,"40,000",62.33,29,"27,777.78",62.33,1.55,0.19,0.12,0.88,,
45,"40,000",62.33,37,"30,625",62.33,1.22,0.09,0.05,0.95,,
45,"40,000",62.33,45,"33,611.11",62.33,1.00,0.00,0.00,1.00,,
45,"40,000",62.33,45,"36,736.11",62.33,1.00,0.00,0.00,1.00,,
45,"40,000",62.33,45,"40,000",62.33,1.00,0.00,0.00,1.00,,
5,"5,625",79.95,5,"5,625",79.95,1.00,0.00,0.00,1.00,,
5,"5,625",79.95,9,"6,944.44",79.95,0.56,-0.26,0.16,0.84,,
5,"5,625",79.95,9,"8,402.78",79.95,0.56,-0.26,0.16,0.84,,
5,"5,625",79.95,9,"10,000",79.95,0.56,-0.26,0.16,0.84,,
5,"5,625",79.95,9,"11,736.11",79.95,0.56,-0.26,0.16,0.84,,
5,"5,625",79.95,13,"13,611.11",79.95,0.38,-0.41,0.26,0.74,,
5,"5,625",79.95,21,"15,625",79.95,0.24,-0.62,0.40,0.60,,
5,"5,625",79.95,21,"17,777.78",79.95,0.24,-0.62,0.40,0.60,,
5,"5,625",79.95,21,"20,069.44",79.95,0.24,-0.62,0.40,0.60,,
5,"5,625",79.95,21,"22,500",79.95,0.24,-0.62,0.40,0.60,,
5,"5,625",79.95,25,"25,069.44",79.95,0.20,-0.70,0.45,0.55,,
5,"5,625",79.95,29,"27,777.78",79.95,0.17,-0.76,0.49,0.51,,
5,"5,625",79.95,29,"30,625",79.95,0.17,-0.76,0.49,0.51,,
5,"5,625",79.95,37,"33,611.11",79.95,0.14,-0.87,0.55,0.45,,
5,"5,625",79.95,37,"36,736.11",79.95,0.14,-0.87,0.55,0.45,,
5,"5,625",79.95,37,"40,000",79.95,0.14,-0.87,0.55,0.45,,
9,"6,944.44",79.95,5,"5,625",79.95,1.80,0.26,0.16,0.84,,
9,"6,944.44",79.95,9,"6,944.44",79.95,1.00,0.00,0.00,1.00,,
9,"6,944.44",79.95,9,"8,402.78",79.95,1.00,0.00,0.00,1.00,,
9,"6,944.44",79.95,9,"10,000",79.95,1.00,0.00,0.00,1.00,,
9,"6,944.44",79.95,9,"11,736.11",79.95,1.00,0.00,0.00,1.00,,
9,"6,944.44",79.95,13,"13,611.11",79.95,0.69,-0.16,0.10,0.90,,
9,"6,944.44",79.95,21,"15,625",79.95,0.43,-0.37,0.23,0.77,,
9,"6,944.44",79.95,21,"17,777.78",79.95,0.43,-0.37,0.23,0.77,,
9,"6,944.44",79.95,21,"20,069.44",79.95,0.43,-0.37,0.23,0.77,,
9,"6,944.44",79.95,21,"22,500",79.95,0.43,-0.37,0.23,0.77,,
9,"6,944.44",79.95,25,"25,069.44",79.95,0.36,-0.44,0.28,0.72,,
9,"6,944.44",79.95,29,"27,777.78",79.95,0.31,-0.51,0.32,0.68,,
9,"6,944.44",79.95,29,"30,625",79.95,0.31,-0.51,0.32,0.68,,
9,"6,944.44",79.95,37,"33,611.11",79.95,0.24,-0.61,0.39,0.61,,
9,"6,944.44",79.95,37,"36,736.11",79.95,0.24,-0.61,0.39,0.61,,
9,"6,944.44",79.95,37,"40,000",79.95,0.24,-0.61,0.39,0.61,,
9,"8,402.78",79.95,5,"5,625",79.95,1.80,0.26,0.16,0.84,,
9,"8,402.78",79.95,9,"6,944.44",79.95,1.00,0.00,0.00,1.00,,
9,"8,402.78",79.95,9,"8,402.78",79.95,1.00,0.00,0.00,1.00,,
9,"8,402.78",79.95,9,"10,000",79.95,1.00,0.00,0.00,1.00,,
9,"8,402.78",79.95,9,"11,736.11",79.95,1.00,0.00,0.00,1.00,,
9,"8,402.78",79.95,13,"13,611.11",79.95,0.69,-0.16,0.10,0.90,,
9,"8,402.78",79.95,21,"15,625",79.95,0.43,-0.37,0.23,0.77,,
9,"8,402.78",79.95,21,"17,777.78",79.95,0.43,-0.37,0.23,0.77,,
9,"8,402.78",79.95,21,"20,069.44",79.95,0.43,-0.37,0.23,0.77,,
9,"8,402.78",79.95,21,"22,500",79.95,0.43,-0.37,0.23,0.77,,
9,"8,402.78",79.95,25,"25,069.44",79.95,0.36,-0.44,0.28,0.72,,
9,"8,402.78",79.95,29,"27,777.78",79.95,0.31,-0.51,0.32,0.68,,
9,"8,402.78",79.95,29,"30,625",79.95,0.31,-0.51,0.32,0.68,,
9,"8,402.78",79.95,37,"33,611.11",79.95,0.24,-0.61,0.39,0.61,,
9,"8,402.78",79.95,37,"36,736.11",79.95,0.24,-0.61,0.39,0.61,,
9,"8,402.78",79.95,37,"40,000",79.95,0.24,-0.61,0.39,0.61,,
9,"10,000",79.95,5,"5,625",79.95,1.80,0.26,0.16,0.84,,
9,"10,000",79.95,9,"6,944.44",79.95,1.00,0.00,0.00,1.00,,
9,"10,000",79.95,9,"8,402.78",79.95,1.00,0.00,0.00,1.00,,
9,"10,000",79.95,9,"10,000",79.95,1.00,0.00,0.00,1.00,,
9,"10,000",79.95,9,"11,736.11",79.95,1.00,0.00,0.00,1.00,,
9,"10,000",79.95,13,"13,611.11",79.95,0.69,-0.16,0.10,0.90,,
9,"10,000",79.95,21,"15,625",79.95,0.43,-0.37,0.23,0.77,,
9,"10,000",79.95,21,"17,777.78",79.95,0.43,-0.37,0.23,0.77,,
9,"10,000",79.95,21,"20,069.44",79.95,0.43,-0.37,0.23,0.77,,
9,"10,000",79.95,21,"22,500",79.95,0.43,-0.37,0.23,0.77,,
9,"10,000",79.95,25,"25,069.44",79.95,0.36,-0.44,0.28,0.72,,
9,"10,000",79.95,29,"27,777.78",79.95,0.31,-0.51,0.32,0.68,,
9,"10,000",79.95,29,"30,625",79.95,0.31,-0.51,0.32,0.68,,
9,"10,000",79.95,37,"33,611.11",79.95,0.24,-0.61,0.39,0.61,,
9,"10,000",79.95,37,"36,736.11",79.95,0.24,-0.61,0.39,0.61,,
9,"10,000",79.95,37,"40,000",79.95,0.24,-0.61,0.39,0.61,,
9,"11,736.11",79.95,5,"5,625",79.95,1.80,0.26,0.16,0.84,,
9,"11,736.11",79.95,9,"6,944.44",79.95,1.00,0.00,0.00,1.00,,
9,"11,736.11",79.95,9,"8,402.78",79.95,1.00,0.00,0.00,1.00,,
9,"11,736.11",79.95,9,"10,000",79.95,1.00,0.00,0.00,1.00,,
9,"11,736.11",79.95,9,"11,736.11",79.95,1.00,0.00,0.00,1.00,,
9,"11,736.11",79.95,13,"13,611.11",79.95,0.69,-0.16,0.10,0.90,,
9,"11,736.11",79.95,21,"15,625",79.95,0.43,-0.37,0.23,0.77,,
9,"11,736.11",79.95,21,"17,777.78",79.95,0.43,-0.37,0.23,0.77,,
9,"11,736.11",79.95,21,"20,069.44",79.95,0.43,-0.37,0.23,0.77,,
9,"11,736.11",79.95,21,"22,500",79.95,0.43,-0.37,0.23,0.77,,
9,"11,736.11",79.95,25,"25,069.44",79.95,0.36,-0.44,0.28,0.72,,
9,"11,736.11",79.95,29,"27,777.78",79.95,0.31,-0.51,0.32,0.68,,
9,"11,736.11",79.95,29,"30,625",79.95,0.31,-0.51,0.32,0.68,,
9,"11,736.11",79.95,37,"33,611.11",79.95,0.24,-0.61,0.39,0.61,,
9,"11,736.11",79.95,37,"36,736.11",79.95,0.24,-0.61,0.39,0.61,,
9,"11,736.11",79.95,37,"40,000",79.95,0.24,-0.61,0.39,0.61,,
13,"13,611.11",79.95,5,"5,625",79.95,2.60,0.41,0.26,0.74,,
13,"13,611.11",79.95,9,"6,944.44",79.95,1.44,0.16,0.10,0.90,,
13,"13,611.11",79.95,9,"8,402.78",79.95,1.44,0.16,0.10,0.90,,
13,"13,611.11",79.95,9,"10,000",79.95,1.44,0.16,0.10,0.90,,
13,"13,611.11",79.95,9,"11,736.11",79.95,1.44,0.16,0.10,0.90,,
13,"13,611.11",79.95,13,"13,611.11",79.95,1.00,0.00,0.00,1.00,,
13,"13,611.11",79.95,21,"15,625",79.95,0.62,-0.21,0.13,0.87,,
13,"13,611.11",79.95,21,"17,777.78",79.95,0.62,-0.21,0.13,0.87,,
13,"13,611.11",79.95,21,"20,069.44",79.95,0.62,-0.21,0.13,0.87,,
13,"13,611.11",79.95,21,"22,500",79.95,0.62,-0.21,0.13,0.87,,
13,"13,611.11",79.95,25,"25,069.44",79.95,0.52,-0.28,0.18,0.82,,
13,"13,611.11",79.95,29,"27,777.78",79.95,0.45,-0.35,0.22,0.78,,
13,"13,611.11",79.95,29,"30,625",79.95,0.45,-0.35,0.22,0.78,,
13,"13,611.11",79.95,37,"33,611.11",79.95,0.35,-0.45,0.29,0.71,,
13,"13,611.11",79.95,37,"36,736.11",79.95,0.35,-0.45,0.29,0.71,,
13,"13,611.11",79.95,37,"40,000",79.95,0.35,-0.45,0.29,0.71,,
21,"15,625",79.95,5,"5,625",79.95,4.20,0.62,0.40,0.60,,
21,"15,625",79.95,9,"6,944.44",79.95,2.33,0.37,0.23,0.77,,
21,"15,625",79.95,9,"8,402.78",79.95,2.33,0.37,0.23,0.77,,
21,"15,625",79.95,9,"10,000",79.95,2.33,0.37,0.23,0.77,,
21,"15,625",79.95,9,"11,736.11",79.95,2.33,0.37,0.23,0.77,,
21,"15,625",79.95,13,"13,611.11",79.95,1.62,0.21,0.13,0.87,,
21,"15,625",79.95,21,"15,625",79.95,1.00,0.00,0.00,1.00,,
21,"15,625",79.95,21,"17,777.78",79.95,1.00,0.00,0.00,1.00,,
21,"15,625",79.95,21,"20,069.44",79.95,1.00,0.00,0.00,1.00,,
21,"15,625",79.95,21,"22,500",79.95,1.00,0.00,0.00,1.00,,
21,"15,625",79.95,25,"25,069.44",79.95,0.84,-0.08,0.05,0.95,,
21,"15,625",79.95,29,"27,777.78",79.95,0.72,-0.14,0.09,0.91,,
21,"15,625",79.95,29,"30,625",79.95,0.72,-0.14,0.09,0.91,,
21,"15,625",79.95,37,"33,611.11",79.95,0.57,-0.25,0.16,0.84,,
21,"15,625",79.95,37,"36,736.11",79.95,0.57,-0.25,0.16,0.84,,
21,"15,625",79.95,37,"40,000",79.95,0.57,-0.25,0.16,0.84,,
21,"17,777.78",79.95,5,"5,625",79.95,4.20,0.62,0.40,0.60,,
21,"17,777.78",79.95,9,"6,944.44",79.95,2.33,0.37,0.23,0.77,,
21,"17,777.78",79.95,9,"8,402.78",79.95,2.33,0.37,0.23,0.77,,
21,"17,777.78",79.95,9,"10,000",79.95,2.33,0.37,0.23,0.77,,
21,"17,777.78",79.95,9,"11,736.11",79.95,2.33,0.37,0.23,0.77,,
21,"17,777.78",79.95,13,"13,611.11",79.95,1.62,0.21,0.13,0.87,,
21,"17,777.78",79.95,21,"15,625",79.95,1.00,0.00,0.00,1.00,,
21,"17,777.78",79.95,21,"17,777.78",79.95,1.00,0.00,0.00,1.00,,
21,"17,777.78",79.95,21,"20,069.44",79.95,1.00,0.00,0.00,1.00,,
21,"17,777.78",79.95,21,"22,500",79.95,1.00,0.00,0.00,1.00,,
21,"17,777.78",79.95,25,"25,069.44",79.95,0.84,-0.08,0.05,0.95,,
21,"17,777.78",79.95,29,"27,777.78",79.95,0.72,-0.14,0.09,0.91,,
21,"17,777.78",79.95,29,"30,625",79.95,0.72,-0.14,0.09,0.91,,
21,"17,777.78",79.95,37,"33,611.11",79.95,0.57,-0.25,0.16,0.84,,
21,"17,777.78",79.95,37,"36,736.11",79.95,0.57,-0.25,0.16,0.84,,
21,"17,777.78",79.95,37,"40,000",79.95,0.57,-0.25,0.16,0.84,,
21,"20,069.44",79.95,5,"5,625",79.95,4.20,0.62,0.40,0.60,,
21,"20,069.44",79.95,9,"6,944.44",79.95,2.33,0.37,0.23,0.77,,
21,"20,069.44",79.95,9,"8,402.78",79.95,2.33,0.37,0.23,0.77,,
21,"20,069.44",79.95,9,"10,000",79.95,2.33,0.37,0.23,0.77,,
21,"20,069.44",79.95,9,"11,736.11",79.95,2.33,0.37,0.23,0.77,,
21,"20,069.44",79.95,13,"13,611.11",79.95,1.62,0.21,0.13,0.87,,
21,"20,069.44",79.95,21,"15,625",79.95,1.00,0.00,0.00,1.00,,
21,"20,069.44",79.95,21,"17,777.78",79.95,1.00,0.00,0.00,1.00,,
21,"20,069.44",79.95,21,"20,069.44",79.95,1.00,0.00,0.00,1.00,,
21,"20,069.44",79.95,21,"22,500",79.95,1.00,0.00,0.00,1.00,,
21,"20,069.44",79.95,25,"25,069.44",79.95,0.84,-0.08,0.05,0.95,,
21,"20,069.44",79.95,29,"27,777.78",79.95,0.72,-0.14,0.09,0.91,,
21,"20,069.44",79.95,29,"30,625",79.95,0.72,-0.14,0.09,0.91,,
21,"20,069.44",79.95,37,"33,611.11",79.95,0.57,-0.25,0.16,0.84,,
21,"20,069.44",79.95,37,"36,736.11",79.95,0.57,-0.25,0.16,0.84,,
21,"20,069.44",79.95,37,"40,000",79.95,0.57,-0.25,0.16,0.84,,
21,"22,500",79.95,5,"5,625",79.95,4.20,0.62,0.40,0.60,,
21,"22,500",79.95,9,"6,944.44",79.95,2.33,0.37,0.23,0.77,,
21,"22,500",79.95,9,"8,402.78",79.95,2.33,0.37,0.23,0.77,,
21,"22,500",79.95,9,"10,000",79.95,2.33,0.37,0.23,0.77,,
21,"22,500",79.95,9,"11,736.11",79.95,2.33,0.37,0.23,0.77,,
21,"22,500",79.95,13,"13,611.11",79.95,1.62,0.21,0.13,0.87,,
21,"22,500",79.95,21,"15,625",79.95,1.00,0.00,0.00,1.00,,
21,"22,500",79.95,21,"17,777.78",79.95,1.00,0.00,0.00,1.00,,
21,"22,500",79.95,21,"20,069.44",79.95,1.00,0.00,0.00,1.00,,
21,"22,500",79.95,21,"22,500",79.95,1.00,0.00,0.00,1.00,,
21,"22,500",79.95,25,"25,069.44",79.95,0.84,-0.08,0.05,0.95,,
21,"22,500",79.95,29,"27,777.78",79.95,0.72,-0.14,0.09,0.91,,
21,"22,500",79.95,29,"30,625",79.95,0.72,-0.14,0.09,0.91,,
21,"22,500",79.95,37,"33,611.11",79.95,0.57,-0.25,0.16,0.84,,
21,"22,500",79.95,37,"36,736.11",79.95,0.57,-0.25,0.16,0.84,,
21,"22,500",79.95,37,"40,000",79.95,0.57,-0.25,0.16,0.84,,
25,"25,069.44",79.95,5,"5,625",79.95,5.00,0.70,0.45,0.55,,
25,"25,069.44",79.95,9,"6,944.44",79.95,2.78,0.44,0.28,0.72,,
25,"25,069.44",79.95,9,"8,402.78",79.95,2.78,0.44,0.28,0.72,,
25,"25,069.44",79.95,9,"10,000",79.95,2.78,0.44,0.28,0.72,,
25,"25,069.44",79.95,9,"11,736.11",79.95,2.78,0.44,0.28,0.72,,
25,"25,069.44",79.95,13,"13,611.11",79.95,1.92,0.28,0.18,0.82,,
25,"25,069.44",79.95,21,"15,625",79.95,1.19,0.08,0.05,0.95,,
25,"25,069.44",79.95,21,"17,777.78",79.95,1.19,0.08,0.05,0.95,,
25,"25,069.44",79.95,21,"20,069.44",79.95,1.19,0.08,0.05,0.95,,
25,"25,069.44",79.95,21,"22,500",79.95,1.19,0.08,0.05,0.95,,
25,"25,069.44",79.95,25,"25,069.44",79.95,1.00,0.00,0.00,1.00,,
25,"25,069.44",79.95,29,"27,777.78",79.95,0.86,-0.06,0.04,0.96,,
25,"25,069.44",79.95,29,"30,625",79.95,0.86,-0.06,0.04,0.96,,
25,"25,069.44",79.95,37,"33,611.11",79.95,0.68,-0.17,0.11,0.89,,
25,"25,069.44",79.95,37,"36,736.11",79.95,0.68,-0.17,0.11,0.89,,
25,"25,069.44",79.95,37,"40,000",79.95,0.68,-0.17,0.11,0.89,,
29,"27,777.78",79.95,5,"5,625",79.95,5.80,0.76,0.49,0.51,,
29,"27,777.78",79.95,9,"6,944.44",79.95,3.22,0.51,0.32,0.68,,
29,"27,777.78",79.95,9,"8,402.78",79.95,3.22,0.51,0.32,0.68,,
29,"27,777.78",79.95,9,"10,000",79.95,3.22,0.51,0.32,0.68,,
29,"27,777.78",79.95,9,"11,736.11",79.95,3.22,0.51,0.32,0.68,,
29,"27,777.78",79.95,13,"13,611.11",79.95,2.23,0.35,0.22,0.78,,
29,"27,777.78",79.95,21,"15,625",79.95,1.38,0.14,0.09,0.91,,
29,"27,777.78",79.95,21,"17,777.78",79.95,1.38,0.14,0.09,0.91,,
29,"27,777.78",79.95,21,"20,069.44",79.95,1.38,0.14,0.09,0.91,,
29,"27,777.78",79.95,21,"22,500",79.95,1.38,0.14,0.09,0.91,,
29,"27,777.78",79.95,25,"25,069.44",79.95,1.16,0.06,0.04,0.96,,
29,"27,777.78",79.95,29,"27,777.78",79.95,1.00,0.00,0.00,1.00,,
29,"27,777.78",79.95,29,"30,625",79.95,1.00,0.00,0.00,1.00,,
29,"27,777.78",79.95,37,"33,611.11",79.95,0.78,-0.11,0.07,0.93,,
29,"27,777.78",79.95,37,"36,736.11",79.95,0.78,-0.11,0.07,0.93,,
29,"27,777.78",79.95,37,"40,000",79.95,0.78,-0.11,0.07,0.93,,
29,"30,625",79.95,5,"5,625",79.95,5.80,0.76,0.49,0.51,,
29,"30,625",79.95,9,"6,944.44",79.95,3.22,0.51,0.32,0.68,,
29,"30,625",79.95,9,"8,402.78",79.95,3.22,0.51,0.32,0.68,,
29,"30,625",79.95,9,"10,000",79.95,3.22,0.51,0.32,0.68,,
29,"30,625",79.95,9,"11,736.11",79.95,3.22,0.51,0.32,0.68,,
29,"30,625",79.95,13,"13,611.11",79.95,2.23,0.35,0.22,0.78,,
29,"30,625",79.95,21,"15,625",79.95,1.38,0.14,0.09,0.91,,
29,"30,625",79.95,21,"17,777.78",79.95,1.38,0.14,0.09,0.91,,
29,"30,625",79.95,21,"20,069.44",79.95,1.38,0.14,0.09,0.91,,
29,"30,625",79.95,21,"22,500",79.95,1.38,0.14,0.09,0.91,,
29,"30,625",79.95,25,"25,069.44",79.95,1.16,0.06,0.04,0.96,,
29,"30,625",79.95,29,"27,777.78",79.95,1.00,0.00,0.00,1.00,,
29,"30,625",79.95,29,"30,625",79.95,1.00,0.00,0.00,1.00,,
29,"30,625",79.95,37,"33,611.11",79.95,0.78,-0.11,0.07,0.93,,
29,"30,625",79.95,37,"36,736.11",79.95,0.78,-0.11,0.07,0.93,,
29,"30,625",79.95,37,"40,000",79.95,0.78,-0.11,0.07,0.93,,
37,"33,611.11",79.95,5,"5,625",79.95,7.40,0.87,0.55,0.45,,
37,"33,611.11",79.95,9,"6,944.44",79.95,4.11,0.61,0.39,0.61,,
37,"33,611.11",79.95,9,"8,402.78",79.95,4.11,0.61,0.39,0.61,,
37,"33,611.11",79.95,9,"10,000",79.95,4.11,0.61,0.39,0.61,,
37,"33,611.11",79.95,9,"11,736.11",79.95,4.11,0.61,0.39,0.61,,
37,"33,611.11",79.95,13,"13,611.11",79.95,2.85,0.45,0.29,0.71,,
37,"33,611.11",79.95,21,"15,625",79.95,1.76,0.25,0.16,0.84,,
37,"33,611.11",79.95,21,"17,777.78",79.95,1.76,0.25,0.16,0.84,,
37,"33,611.11",79.95,21,"20,069.44",79.95,1.76,0.25,0.16,0.84,,
37,"33,611.11",79.95,21,"22,500",79.95,1.76,0.25,0.16,0.84,,
37,"33,611.11",79.95,25,"25,069.44",79.95,1.48,0.17,0.11,0.89,,
37,"33,611.11",79.95,29,"27,777.78",79.95,1.28,0.11,0.07,0.93,,
37,"33,611.11",79.95,29,"30,625",79.95,1.28,0.11,0.07,0.93,,
37,"33,611.11",79.95,37,"33,611.11",79.95,1.00,0.00,0.00,1.00,,
37,"33,611.11",79.95,37,"36,736.11",79.95,1.00,0.00,0.00,1.00,,
37,"33,611.11",79.95,37,"40,000",79.95,1.00,0.00,0.00,1.00,,
37,"36,736.11",79.95,5,"5,625",79.95,7.40,0.87,0.55,0.45,,
37,"36,736.11",79.95,9,"6,944.44",79.95,4.11,0.61,0.39,0.61,,
37,"36,736.11",79.95,9,"8,402.78",79.95,4.11,0.61,0.39,0.61,,
37,"36,736.11",79.95,9,"10,000",79.95,4.11,0.61,0.39,0.61,,
37,"36,736.11",79.95,9,"11,736.11",79.95,4.11,0.61,0.39,0.61,,
37,"36,736.11",79.95,13,"13,611.11",79.95,2.85,0.45,0.29,0.71,,
37,"36,736.11",79.95,21,"15,625",79.95,1.76,0.25,0.16,0.84,,
37,"36,736.11",79.95,21,"17,777.78",79.95,1.76,0.25,0.16,0.84,,
37,"36,736.11",79.95,21,"20,069.44",79.95,1.76,0.25,0.16,0.84,,
