,NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,Diff_coeff_filtering
868,21,15625.0,49.25,21,11736.11,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
869,21,15625.0,49.25,21,13611.11,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
870,21,15625.0,49.25,21,15625.0,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
871,21,15625.0,49.25,21,17777.78,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
872,21,15625.0,49.25,25,20069.44,49.25,0.84,-0.08,0.05,0.95,0.6362215699591816
873,21,15625.0,49.25,37,22500.0,49.25,0.57,-0.25,0.17,0.83,0.07936517808657363
874,21,15625.0,49.25,37,25069.44,49.25,0.57,-0.25,0.17,0.83,0.28009196716235707
875,21,15625.0,49.25,37,27777.78,49.25,0.57,-0.25,0.17,0.83,0.42109432253152224
876,21,15625.0,49.25,45,30625.0,49.25,0.47,-0.33,0.23,0.77,0.32162767557725647
877,21,15625.0,49.25,45,33611.11,49.25,0.47,-0.33,0.23,0.77,0.4137432459218979
878,21,15625.0,49.25,49,36736.11,49.25,0.43,-0.37,0.25,0.75,0.4164231687225137
879,21,15625.0,49.25,57,40000.0,49.25,0.37,-0.43,0.3,0.7,0.3678688100260565
880,21,17777.78,49.25,9,5625.0,49.25,2.33,0.37,0.25,0.75,0.6048021224676142
881,21,17777.78,49.25,9,6944.44,49.25,2.33,0.37,0.25,0.75,0.48021186343653693
882,21,17777.78,49.25,9,8402.78,49.25,2.33,0.37,0.25,0.75,0.32284878552674473
883,21,17777.78,49.25,13,10000.0,49.25,1.62,0.21,0.14,0.86,0.5303072592459557
884,21,17777.78,49.25,21,11736.11,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
885,21,17777.78,49.25,21,13611.11,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
886,21,17777.78,49.25,21,15625.0,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
887,21,17777.78,49.25,21,17777.78,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
888,21,17777.78,49.25,25,20069.44,49.25,0.84,-0.08,0.05,0.95,0.14011968591285617
889,21,17777.78,49.25,37,22500.0,49.25,0.57,-0.25,0.17,0.83,0.26310182250462266
890,21,17777.78,49.25,37,25069.44,49.25,0.57,-0.25,0.17,0.83,0.03244087700137653
891,21,17777.78,49.25,37,27777.78,49.25,0.57,-0.25,0.17,0.83,0.23663242747116195
892,21,17777.78,49.25,45,30625.0,49.25,0.47,-0.33,0.23,0.77,0.16028632324853978
893,21,17777.78,49.25,45,33611.11,49.25,0.47,-0.33,0.23,0.77,0.2809591267608564
894,21,17777.78,49.25,49,36736.11,49.25,0.43,-0.37,0.25,0.75,0.29934442307766307
895,21,17777.78,49.25,57,40000.0,49.25,0.37,-0.43,0.3,0.7,0.25951563623691476
896,25,20069.44,49.25,9,5625.0,49.25,2.78,0.44,0.3,0.7,0.5531967710405085
897,25,20069.44,49.25,9,6944.44,49.25,2.78,0.44,0.3,0.7,0.4363323917651837
898,25,20069.44,49.25,9,8402.78,49.25,2.78,0.44,0.3,0.7,0.2955022989259256
899,25,20069.44,49.25,13,10000.0,49.25,1.92,0.28,0.19,0.81,0.45332327605885736
900,25,20069.44,49.25,21,11736.11,49.25,1.19,0.08,0.05,0.95,0.9517741352411038
901,25,20069.44,49.25,21,13611.11,49.25,1.19,0.08,0.05,0.95,0.8424201312806571
902,25,20069.44,49.25,21,15625.0,49.25,1.19,0.08,0.05,0.95,0.6362215699591816
903,25,20069.44,49.25,21,17777.78,49.25,1.19,0.08,0.05,0.95,0.14011968591285634
904,25,20069.44,49.25,25,20069.44,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
905,25,20069.44,49.25,37,22500.0,49.25,0.68,-0.17,0.12,0.88,0.5111572015809487
906,25,20069.44,49.25,37,25069.44,49.25,0.68,-0.17,0.12,0.88,0.020949377444388118
907,25,20069.44,49.25,37,27777.78,49.25,0.68,-0.17,0.12,0.88,0.27504014765816204
908,25,20069.44,49.25,45,30625.0,49.25,0.56,-0.26,0.17,0.83,0.16615050450818028
909,25,20069.44,49.25,45,33611.11,49.25,0.56,-0.26,0.17,0.83,0.3169036527072568
910,25,20069.44,49.25,49,36736.11,49.25,0.51,-0.29,0.2,0.8,0.33424128832898536
911,25,20069.44,49.25,57,40000.0,49.25,0.44,-0.36,0.24,0.76,0.28196805460708035
912,37,22500.0,49.25,9,5625.0,49.25,4.11,0.61,0.42,0.58,0.39665944592057434
913,37,22500.0,49.25,9,6944.44,49.25,4.11,0.61,0.42,0.58,0.2772671058982714
914,37,22500.0,49.25,9,8402.78,49.25,4.11,0.61,0.42,0.58,0.14158495430150211
915,37,22500.0,49.25,13,10000.0,49.25,2.85,0.45,0.31,0.69,0.22429458055782409
916,37,22500.0,49.25,21,11736.11,49.25,1.76,0.25,0.17,0.83,0.5029917408333638
917,37,22500.0,49.25,21,13611.11,49.25,1.76,0.25,0.17,0.83,0.3253001616117191
918,37,22500.0,49.25,21,15625.0,49.25,1.76,0.25,0.17,0.83,0.07936517808657381
919,37,22500.0,49.25,21,17777.78,49.25,1.76,0.25,0.17,0.83,0.26310182250462266
920,37,22500.0,49.25,25,20069.44,49.25,1.48,0.17,0.12,0.88,0.5111572015809488
921,37,22500.0,49.25,37,22500.0,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
922,37,22500.0,49.25,37,25069.44,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
923,37,22500.0,49.25,37,27777.78,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
924,37,22500.0,49.25,45,30625.0,49.25,0.82,-0.09,0.06,0.94,0.6858365590899779
925,37,22500.0,49.25,45,33611.11,49.25,0.82,-0.09,0.06,0.94,0.809021990110902
926,37,22500.0,49.25,49,36736.11,49.25,0.76,-0.12,0.08,0.92,0.7369041259579449
927,37,22500.0,49.25,57,40000.0,49.25,0.65,-0.19,0.13,0.87,0.5932959288739355
928,37,25069.44,49.25,9,5625.0,49.25,4.11,0.61,0.42,0.58,0.44815804170972867
929,37,25069.44,49.25,9,6944.44,49.25,4.11,0.61,0.42,0.58,0.3419988912738799
930,37,25069.44,49.25,9,8402.78,49.25,4.11,0.61,0.42,0.58,0.22224381020579692
931,37,25069.44,49.25,13,10000.0,49.25,2.85,0.45,0.31,0.69,0.3180595621097509
932,37,25069.44,49.25,21,11736.11,49.25,1.76,0.25,0.17,0.83,0.5970341571286328
933,37,25069.44,49.25,21,13611.11,49.25,1.76,0.25,0.17,0.83,0.4614540038623643
934,37,25069.44,49.25,21,15625.0,49.25,1.76,0.25,0.17,0.83,0.28009196716235724
935,37,25069.44,49.25,21,17777.78,49.25,1.76,0.25,0.17,0.83,0.03244087700137635
936,37,25069.44,49.25,25,20069.44,49.25,1.48,0.17,0.12,0.88,0.020949377444388295
937,37,25069.44,49.25,37,22500.0,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
938,37,25069.44,49.25,37,25069.44,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
939,37,25069.44,49.25,37,27777.78,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
940,37,25069.44,49.25,45,30625.0,49.25,0.82,-0.09,0.06,0.94,0.4256390415511
941,37,25069.44,49.25,45,33611.11,49.25,0.82,-0.09,0.06,0.94,0.6593576794442507
942,37,25069.44,49.25,49,36736.11,49.25,0.76,-0.12,0.08,0.92,0.6057265006349782
943,37,25069.44,49.25,57,40000.0,49.25,0.65,-0.19,0.13,0.87,0.4632291835360658
944,37,27777.78,49.25,9,5625.0,49.25,4.11,0.61,0.42,0.58,0.4919990381309922
945,37,27777.78,49.25,9,6944.44,49.25,4.11,0.61,0.42,0.58,0.39665980871458534
946,37,27777.78,49.25,9,8402.78,49.25,4.11,0.61,0.42,0.58,0.2899036289747974
947,37,27777.78,49.25,13,10000.0,49.25,2.85,0.45,0.31,0.69,0.3938965217033332
948,37,27777.78,49.25,21,11736.11,49.25,1.76,0.25,0.17,0.83,0.6675817436612929
949,37,27777.78,49.25,21,13611.11,49.25,1.76,0.25,0.17,0.83,0.560209949742452
950,37,27777.78,49.25,21,15625.0,49.25,1.76,0.25,0.17,0.83,0.42109432253152224
951,37,27777.78,49.25,21,17777.78,49.25,1.76,0.25,0.17,0.83,0.23663242747116195
952,37,27777.78,49.25,25,20069.44,49.25,1.48,0.17,0.12,0.88,0.2750401476581618
953,37,27777.78,49.25,37,22500.0,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
954,37,27777.78,49.25,37,25069.44,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
955,37,27777.78,49.25,37,27777.78,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
956,37,27777.78,49.25,45,30625.0,49.25,0.82,-0.09,0.06,0.94,0.12343735314058799
957,37,27777.78,49.25,45,33611.11,49.25,0.82,-0.09,0.06,0.94,0.39179242200873704
958,37,27777.78,49.25,49,36736.11,49.25,0.76,-0.12,0.08,0.92,0.40685787792044736
959,37,27777.78,49.25,57,40000.0,49.25,0.65,-0.19,0.13,0.87,0.2881791267664583
960,45,30625.0,49.25,9,5625.0,49.25,5.0,0.7,0.48,0.52,0.44547947421471024
961,45,30625.0,49.25,9,6944.44,49.25,5.0,0.7,0.48,0.52,0.35297126355350084
962,45,30625.0,49.25,9,8402.78,49.25,5.0,0.7,0.48,0.52,0.25149893406055873
963,45,30625.0,49.25,13,10000.0,49.25,3.46,0.54,0.37,0.63,0.3366427097999494
964,45,30625.0,49.25,21,11736.11,49.25,2.14,0.33,0.23,0.77,0.5597452511184245
965,45,30625.0,49.25,21,13611.11,49.25,2.14,0.33,0.23,0.77,0.45253040720530363
966,45,30625.0,49.25,21,15625.0,49.25,2.14,0.33,0.23,0.77,0.32162767557725647
967,45,30625.0,49.25,21,17777.78,49.25,2.14,0.33,0.23,0.77,0.16028632324853978
968,45,30625.0,49.25,25,20069.44,49.25,1.8,0.26,0.17,0.83,0.16615050450818045
969,45,30625.0,49.25,37,22500.0,49.25,1.22,0.09,0.06,0.94,0.6858365590899775
970,45,30625.0,49.25,37,25069.44,49.25,1.22,0.09,0.06,0.94,0.4256390415511
971,45,30625.0,49.25,37,27777.78,49.25,1.22,0.09,0.06,0.94,0.12343735314058886
972,45,30625.0,49.25,45,30625.0,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
973,45,30625.0,49.25,45,33611.11,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
974,45,30625.0,49.25,49,36736.11,49.25,0.92,-0.04,0.03,0.97,0.8259487468812158
975,45,30625.0,49.25,57,40000.0,49.25,0.79,-0.1,0.07,0.93,0.4920476882851918
976,45,33611.11,49.25,9,5625.0,49.25,5.0,0.7,0.48,0.52,0.48097955127892533
977,45,33611.11,49.25,9,6944.44,49.25,5.0,0.7,0.48,0.52,0.3960704870761413
978,45,33611.11,49.25,9,8402.78,49.25,5.0,0.7,0.48,0.52,0.3034176330550542
979,45,33611.11,49.25,13,10000.0,49.25,3.46,0.54,0.37,0.63,0.3935654481465663
980,45,33611.11,49.25,21,11736.11,49.25,2.14,0.33,0.23,0.77,0.6141987452168243
981,45,33611.11,49.25,21,13611.11,49.25,2.14,0.33,0.23,0.77,0.523130650103798
982,45,33611.11,49.25,21,15625.0,49.25,2.14,0.33,0.23,0.77,0.4137432459218979
983,45,33611.11,49.25,21,17777.78,49.25,2.14,0.33,0.23,0.77,0.28095912676085627
984,45,33611.11,49.25,25,20069.44,49.25,1.8,0.26,0.17,0.83,0.316903652707257
985,45,33611.11,49.25,37,22500.0,49.25,1.22,0.09,0.06,0.94,0.809021990110902
986,45,33611.11,49.25,37,25069.44,49.25,1.22,0.09,0.06,0.94,0.6593576794442507
987,45,33611.11,49.25,37,27777.78,49.25,1.22,0.09,0.06,0.94,0.3917924220087367
988,45,33611.11,49.25,45,30625.0,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
989,45,33611.11,49.25,45,33611.11,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
990,45,33611.11,49.25,49,36736.11,49.25,0.92,-0.04,0.03,0.97,0.4397294943413516
991,45,33611.11,49.25,57,40000.0,49.25,0.79,-0.1,0.07,0.93,0.1844695900344404
992,49,36736.11,49.25,9,5625.0,49.25,5.44,0.74,0.5,0.5,0.4789991748409515
993,49,36736.11,49.25,9,6944.44,49.25,5.44,0.74,0.5,0.5,0.39836565713023026
994,49,36736.11,49.25,9,8402.78,49.25,5.44,0.74,0.5,0.5,0.31122632306539705
995,49,36736.11,49.25,13,10000.0,49.25,3.77,0.58,0.39,0.61,0.3966704080144004
996,49,36736.11,49.25,21,11736.11,49.25,2.33,0.37,0.25,0.75,0.5999403494523218
997,49,36736.11,49.25,21,13611.11,49.25,2.33,0.37,0.25,0.75,0.515476368958539
998,49,36736.11,49.25,21,15625.0,49.25,2.33,0.37,0.25,0.75,0.4164231687225137
999,49,36736.11,49.25,21,17777.78,49.25,2.33,0.37,0.25,0.75,0.29934442307766307
1000,49,36736.11,49.25,25,20069.44,49.25,1.96,0.29,0.2,0.8,0.3342412883289856
1001,49,36736.11,49.25,37,22500.0,49.25,1.32,0.12,0.08,0.92,0.7369041259579449
1002,49,36736.11,49.25,37,25069.44,49.25,1.32,0.12,0.08,0.92,0.6057265006349778
1003,49,36736.11,49.25,37,27777.78,49.25,1.32,0.12,0.08,0.92,0.40685787792044703
1004,49,36736.11,49.25,45,30625.0,49.25,1.09,0.04,0.03,0.97,0.8259487468812153
1005,49,36736.11,49.25,45,33611.11,49.25,1.09,0.04,0.03,0.97,0.4397294943413516
1006,49,36736.11,49.25,49,36736.11,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
1007,49,36736.11,49.25,57,40000.0,49.25,0.86,-0.07,0.04,0.96,0.027384362224866485
1008,57,40000.0,49.25,9,5625.0,49.25,6.33,0.8,0.55,0.45,0.45173358146915465
1009,57,40000.0,49.25,9,6944.44,49.25,6.33,0.8,0.55,0.45,0.37328367224344433
1010,57,40000.0,49.25,9,8402.78,49.25,6.33,0.8,0.55,0.45,0.2895003852628205
1011,57,40000.0,49.25,13,10000.0,49.25,4.38,0.64,0.44,0.56,0.365212109130653
1012,57,40000.0,49.25,21,11736.11,49.25,2.71,0.43,0.3,0.7,0.5447615360538302
1013,57,40000.0,49.25,21,13611.11,49.25,2.71,0.43,0.3,0.7,0.4622231498568225
1014,57,40000.0,49.25,21,15625.0,49.25,2.71,0.43,0.3,0.7,0.3678688100260565
1015,57,40000.0,49.25,21,17777.78,49.25,2.71,0.43,0.3,0.7,0.25951563623691476
1016,57,40000.0,49.25,25,20069.44,49.25,2.28,0.36,0.24,0.76,0.28196805460708024
1017,57,40000.0,49.25,37,22500.0,49.25,1.54,0.19,0.13,0.87,0.5932959288739355
1018,57,40000.0,49.25,37,25069.44,49.25,1.54,0.19,0.13,0.87,0.4632291835360658
1019,57,40000.0,49.25,37,27777.78,49.25,1.54,0.19,0.13,0.87,0.2881791267664583
1020,57,40000.0,49.25,45,30625.0,49.25,1.27,0.1,0.07,0.93,0.4920476882851918
1021,57,40000.0,49.25,45,33611.11,49.25,1.27,0.1,0.07,0.93,0.18446959003444025
1022,57,40000.0,49.25,49,36736.11,49.25,1.16,0.07,0.04,0.96,0.02738436222486631
1023,57,40000.0,49.25,57,40000.0,49.25,1.0,0.0,0.0,1.0,-0.02776467979825929
1024,9,5625.0,62.33,9,5625.0,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1025,9,5625.0,62.33,9,6944.44,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1026,9,5625.0,62.33,9,8402.78,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1027,9,5625.0,62.33,9,10000.0,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1028,9,5625.0,62.33,13,11736.11,62.33,0.69,-0.16,0.11,0.89,0.7985166546746378
1029,9,5625.0,62.33,13,13611.11,62.33,0.69,-0.16,0.11,0.89,0.43903918927565877
1030,9,5625.0,62.33,21,15625.0,62.33,0.43,-0.37,0.25,0.75,0.533437807035811
1031,9,5625.0,62.33,21,17777.78,62.33,0.43,-0.37,0.25,0.75,0.6048021224676142
1032,9,5625.0,62.33,21,20069.44,62.33,0.43,-0.37,0.25,0.75,0.6605428074627325
1033,9,5625.0,62.33,25,22500.0,62.33,0.36,-0.44,0.3,0.7,0.6042924608623043
1034,9,5625.0,62.33,29,25069.44,62.33,0.31,-0.51,0.35,0.65,0.568657155575767
1035,9,5625.0,62.33,29,27777.78,62.33,0.31,-0.51,0.35,0.65,0.4919990381309922
1036,9,5625.0,62.33,37,30625.0,62.33,0.24,-0.61,0.42,0.58,0.5297642235147016
1037,9,5625.0,62.33,37,33611.11,62.33,0.24,-0.61,0.42,0.58,0.5626365380308667
1038,9,5625.0,62.33,45,36736.11,62.33,0.2,-0.7,0.48,0.52,0.5122964570248323
1039,9,5625.0,62.33,45,40000.0,62.33,0.2,-0.7,0.48,0.52,0.5401339145424532
1040,9,6944.44,62.33,9,5625.0,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1041,9,6944.44,62.33,9,6944.44,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1042,9,6944.44,62.33,9,8402.78,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1043,9,6944.44,62.33,9,10000.0,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1044,9,6944.44,62.33,13,11736.11,62.33,0.69,-0.16,0.11,0.89,0.6328150957891555
1045,9,6944.44,62.33,13,13611.11,62.33,0.69,-0.16,0.11,0.89,0.24266455662151346
1046,9,6944.44,62.33,21,15625.0,62.33,0.43,-0.37,0.25,0.75,0.37958887219141035
1047,9,6944.44,62.33,21,17777.78,62.33,0.43,-0.37,0.25,0.75,0.48021186343653693
1048,9,6944.44,62.33,21,20069.44,62.33,0.43,-0.37,0.25,0.75,0.5568564164670393
1049,9,6944.44,62.33,25,22500.0,62.33,0.36,-0.44,0.3,0.7,0.5038623615623916
1050,9,6944.44,62.33,29,25069.44,62.33,0.31,-0.51,0.35,0.65,0.4728893580208695
1051,9,6944.44,62.33,29,27777.78,62.33,0.31,-0.51,0.35,0.65,0.39665980871458534
1052,9,6944.44,62.33,37,30625.0,62.33,0.24,-0.61,0.42,0.58,0.44338351392574893
1053,9,6944.44,62.33,37,33611.11,62.33,0.24,-0.61,0.42,0.58,0.4837611193464752
1054,9,6944.44,62.33,45,36736.11,62.33,0.2,-0.7,0.48,0.52,0.43388546633270436
1055,9,6944.44,62.33,45,40000.0,62.33,0.2,-0.7,0.48,0.52,0.4673271588807127
1056,9,8402.78,62.33,9,5625.0,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1057,9,8402.78,62.33,9,6944.44,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1058,9,8402.78,62.33,9,8402.78,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1059,9,8402.78,62.33,9,10000.0,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1060,9,8402.78,62.33,13,11736.11,62.33,0.69,-0.16,0.11,0.89,0.3424193850080746
1061,9,8402.78,62.33,13,13611.11,62.33,0.69,-0.16,0.11,0.89,0.01838560181917144
1062,9,8402.78,62.33,21,15625.0,62.33,0.43,-0.37,0.25,0.75,0.18017676271092692
1063,9,8402.78,62.33,21,17777.78,62.33,0.43,-0.37,0.25,0.75,0.32284878552674473
1064,9,8402.78,62.33,21,20069.44,62.33,0.43,-0.37,0.25,0.75,0.42893929073333353
1065,9,8402.78,62.33,25,22500.0,62.33,0.36,-0.44,0.3,0.7,0.3847291796705593
1066,9,8402.78,62.33,29,25069.44,62.33,0.31,-0.51,0.35,0.65,0.36240440120206124
1067,9,8402.78,62.33,29,27777.78,62.33,0.31,-0.51,0.35,0.65,0.2899036289747974
1068,9,8402.78,62.33,37,30625.0,62.33,0.24,-0.61,0.42,0.58,0.34734702770370196
1069,9,8402.78,62.33,37,33611.11,62.33,0.24,-0.61,0.42,0.58,0.39665929600567174
1070,9,8402.78,62.33,45,36736.11,62.33,0.2,-0.7,0.48,0.52,0.34875266754711043
1071,9,8402.78,62.33,45,40000.0,62.33,0.2,-0.7,0.48,0.52,0.3886572926686556
1072,9,10000.0,62.33,9,5625.0,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1073,9,10000.0,62.33,9,6944.44,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1074,9,10000.0,62.33,9,8402.78,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1075,9,10000.0,62.33,9,10000.0,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1076,9,10000.0,62.33,13,11736.11,62.33,0.69,-0.16,0.11,0.89,0.22849708711008032
1077,9,10000.0,62.33,13,13611.11,62.33,0.69,-0.16,0.11,0.89,0.361257095577681
1078,9,10000.0,62.33,21,15625.0,62.33,0.43,-0.37,0.25,0.75,0.08001719144449121
1079,9,10000.0,62.33,21,17777.78,62.33,0.43,-0.37,0.25,0.75,0.12143694626171045
1080,9,10000.0,62.33,21,20069.44,62.33,0.43,-0.37,0.25,0.75,0.268748810554404
1081,9,10000.0,62.33,25,22500.0,62.33,0.36,-0.44,0.3,0.7,0.24220566032957702
1082,9,10000.0,62.33,29,25069.44,62.33,0.31,-0.51,0.35,0.65,0.23424846838686272
1083,9,10000.0,62.33,29,27777.78,62.33,0.31,-0.51,0.35,0.65,0.170123743449604
1084,9,10000.0,62.33,37,30625.0,62.33,0.24,-0.61,0.42,0.58,0.2402548943247363
1085,9,10000.0,62.33,37,33611.11,62.33,0.24,-0.61,0.42,0.58,0.30012331886872473
1086,9,10000.0,62.33,45,36736.11,62.33,0.2,-0.7,0.48,0.52,0.2561106301536331
1087,9,10000.0,62.33,45,40000.0,62.33,0.2,-0.7,0.48,0.52,0.3034177914900359
1088,13,11736.11,62.33,9,5625.0,62.33,1.44,0.16,0.11,0.89,0.7985166546746378
1089,13,11736.11,62.33,9,6944.44,62.33,1.44,0.16,0.11,0.89,0.6328150957891555
1090,13,11736.11,62.33,9,8402.78,62.33,1.44,0.16,0.11,0.89,0.3424193850080746
1091,13,11736.11,62.33,9,10000.0,62.33,1.44,0.16,0.11,0.89,0.22849708711007982
1092,13,11736.11,62.33,13,11736.11,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1093,13,11736.11,62.33,13,13611.11,62.33,1.0,0.0,0.0,1.0,0.4734810474410061
1094,13,11736.11,62.33,21,15625.0,62.33,0.62,-0.21,0.14,0.86,0.019183579019940767
1095,13,11736.11,62.33,21,17777.78,62.33,0.62,-0.21,0.14,0.86,0.30733013012461274
1096,13,11736.11,62.33,21,20069.44,62.33,0.62,-0.21,0.14,0.86,0.48568986673308295
1097,13,11736.11,62.33,25,22500.0,62.33,0.52,-0.28,0.19,0.81,0.4069940405535658
1098,13,11736.11,62.33,29,25069.44,62.33,0.45,-0.35,0.24,0.76,0.3713027153850299
1099,13,11736.11,62.33,29,27777.78,62.33,0.45,-0.35,0.24,0.76,0.27015551992107933
1100,13,11736.11,62.33,37,30625.0,62.33,0.35,-0.45,0.31,0.69,0.34906809902196484
1101,13,11736.11,62.33,37,33611.11,62.33,0.35,-0.45,0.31,0.69,0.4143610261804643
1102,13,11736.11,62.33,45,36736.11,62.33,0.29,-0.54,0.37,0.63,0.3506131294512044
1103,13,11736.11,62.33,45,40000.0,62.33,0.29,-0.54,0.37,0.63,0.4015456272418289
1104,13,13611.11,62.33,9,5625.0,62.33,1.44,0.16,0.11,0.89,0.43903918927565877
1105,13,13611.11,62.33,9,6944.44,62.33,1.44,0.16,0.11,0.89,0.2426645566215133
1106,13,13611.11,62.33,9,8402.78,62.33,1.44,0.16,0.11,0.89,0.01838560181917162
1107,13,13611.11,62.33,9,10000.0,62.33,1.44,0.16,0.11,0.89,0.361257095577681
1108,13,13611.11,62.33,13,11736.11,62.33,1.0,0.0,0.0,1.0,0.4734810474410065
1109,13,13611.11,62.33,13,13611.11,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1110,13,13611.11,62.33,21,15625.0,62.33,0.62,-0.21,0.14,0.86,-0.02776467979825929
1111,13,13611.11,62.33,21,17777.78,62.33,0.62,-0.21,0.14,0.86,-0.02776467979825929
1112,13,13611.11,62.33,21,20069.44,62.33,0.62,-0.21,0.14,0.86,-0.02776467979825929
1113,13,13611.11,62.33,25,22500.0,62.33,0.52,-0.28,0.19,0.81,0.9322124067341169
1114,13,13611.11,62.33,29,25069.44,62.33,0.45,-0.35,0.24,0.76,0.7743009724336442
1115,13,13611.11,62.33,29,27777.78,62.33,0.45,-0.35,0.24,0.76,0.560209949742452
1116,13,13611.11,62.33,37,30625.0,62.33,0.35,-0.45,0.31,0.69,0.6346734007255486
1117,13,13611.11,62.33,37,33611.11,62.33,0.35,-0.45,0.31,0.69,0.692653390792768
1118,13,13611.11,62.33,45,36736.11,62.33,0.29,-0.54,0.37,0.63,0.5804688765397409
1119,13,13611.11,62.33,45,40000.0,62.33,0.29,-0.54,0.37,0.63,0.6278890816964865
1120,21,15625.0,62.33,9,5625.0,62.33,2.33,0.37,0.25,0.75,0.5334378070358113
1121,21,15625.0,62.33,9,6944.44,62.33,2.33,0.37,0.25,0.75,0.37958887219141035
1122,21,15625.0,62.33,9,8402.78,62.33,2.33,0.37,0.25,0.75,0.18017676271092709
1123,21,15625.0,62.33,9,10000.0,62.33,2.33,0.37,0.25,0.75,0.08001719144449138
1124,21,15625.0,62.33,13,11736.11,62.33,1.62,0.21,0.14,0.86,0.019183579019940767
1125,21,15625.0,62.33,13,13611.11,62.33,1.62,0.21,0.14,0.86,-0.02776467979825929
1126,21,15625.0,62.33,21,15625.0,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1127,21,15625.0,62.33,21,17777.78,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1128,21,15625.0,62.33,21,20069.44,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1129,21,15625.0,62.33,25,22500.0,62.33,0.84,-0.08,0.05,0.95,0.8172471230782509
1130,21,15625.0,62.33,29,25069.44,62.33,0.72,-0.14,0.1,0.9,0.6472234154985175
1131,21,15625.0,62.33,29,27777.78,62.33,0.72,-0.14,0.1,0.9,0.42109432253152224
1132,21,15625.0,62.33,37,30625.0,62.33,0.57,-0.25,0.17,0.83,0.5242027904519101
1133,21,15625.0,62.33,37,33611.11,62.33,0.57,-0.25,0.17,0.83,0.6023614032422056
1134,21,15625.0,62.33,45,36736.11,62.33,0.47,-0.33,0.23,0.77,0.4873946131554606
1135,21,15625.0,62.33,45,40000.0,62.33,0.47,-0.33,0.23,0.77,0.5474422860607069
1136,21,17777.78,62.33,9,5625.0,62.33,2.33,0.37,0.25,0.75,0.6048021224676142
1137,21,17777.78,62.33,9,6944.44,62.33,2.33,0.37,0.25,0.75,0.48021186343653693
1138,21,17777.78,62.33,9,8402.78,62.33,2.33,0.37,0.25,0.75,0.32284878552674473
1139,21,17777.78,62.33,9,10000.0,62.33,2.33,0.37,0.25,0.75,0.12143694626171045
1140,21,17777.78,62.33,13,11736.11,62.33,1.62,0.21,0.14,0.86,0.3073301301246129
1141,21,17777.78,62.33,13,13611.11,62.33,1.62,0.21,0.14,0.86,-0.02776467979825929
1142,21,17777.78,62.33,21,15625.0,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1143,21,17777.78,62.33,21,17777.78,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
1144,21,17777.78,62.33,21,20069.44,62.33,1.0,0.0,0.0,1.0,-0.02776467979825929
